Ticker,Date,transaction,blot,val,lotv,valv,netbs_broker_code,netbs_stock_code,netbs_buy_avg_price,netbs_date,netbs_stock_code,type
AMMN,2024-05-02,buy,5277,4.8100275e+09,546400,4.9784925e+09,DH,AMMN,9111.443081991216,20240424,AMMN,Lokal
AMMN,2024-05-02,buy,4097,3.731595e+09,1.0438e+06,9.4251875e+09,AO,AMMN,9029.687200613143,20240424,AMMN,Lokal
AMMN,2024-05-02,buy,3611,3.2552125e+09,1.3145e+06,1.1843025e+10,IF,AMMN,9009.528337771015,20240424,AMMN,Lokal
AMMN,2024-05-02,buy,3282,2.9984825e+09,1.379e+06,1.2459085e+10,YB,AMMN,9034.869470630892,20240424,AMMN,Lokal
AMMN,2024-05-02,buy,1882,1.7055375e+09,1.2534e+06,1.13083575e+10,AT,AMMN,9022.145763523216,20240424,AMMN,Lokal
AMMN,2024-05-02,buy,1270,1.15848e+09,411300,3.7193475e+09,YP,AMMN,9042.906637490883,20240424,AMMN,Asing
AMMN,2024-05-02,buy,1040,9.407e+08,445000,4.008375e+09,AH,AMMN,9007.58426966292,20240424,AMMN,Asing
AMMN,2024-05-02,sell,-112222,-1.0177603e+11,1.37668e+07,1.247799125e+11,CC,AMMN,9063.828376964871,20240424,AMMN,Pemerintah
AMMN,2024-05-02,sell,-2195,-1.94794e+09,678800,6.10469e+09,AZ,AMMN,8993.355922215675,20240424,AMMN,Lokal
AMMN,2024-05-02,sell,-1928,-1.68357e+09,990500,8.903e+09,IU,AMMN,8988.389702170622,20240424,AMMN,Lokal
AMMN,2024-05-02,sell,-1788,-1.624215e+09,1.0955e+06,9.8832125e+09,ID,AMMN,9021.64536741214,20240424,AMMN,Lokal
AMMN,2024-05-02,sell,-1490,-1.321485e+09,574000,5.161375e+09,IN,AMMN,8991.942508710801,20240424,AMMN,Lokal
AMMN,2024-05-02,sell,-1376,-1.247e+09,217200,1.966765e+09,XC,AMMN,9055.087476979743,20240424,AMMN,Lokal
AMMN,2024-05-02,sell,-1352,-1.2337525e+09,640200,5.7813525e+09,YJ,AMMN,9030.541237113403,20240424,AMMN,Lokal
AMMN,2024-05-02,sell,-1148,-1.041835e+09,114800,1.041835e+09,DX,AMMN,9075.217770034844,20240424,AMMN,Pemerintah
AMMN,2024-05-02,sell,-1139,-1.031215e+09,118100,1.068805e+09,BB,AMMN,9050,20240424,AMMN,Lokal
AMMN,2024-05-02,sell,-1152,-1.00035e+09,905700,8.1569e+09,RG,AMMN,9006.183062824335,20240424,AMMN,Lokal
ANTM,2024-05-02,buy,25023,4.2559475e+09,2.9381e+06,4.9986175e+09,SQ,ANTM,1701.3095197576665,20240424,ANTM,Lokal
ANTM,2024-05-02,buy,13828,2.3802335e+09,1.6599e+06,2.8476105e+09,YU,ANTM,1715.5313573106814,20240424,ANTM,Asing
ANTM,2024-05-02,buy,13015,2.2164895e+09,2.4074e+06,4.1018415e+09,CP,ANTM,1703.8470964526045,20240424,ANTM,Asing
ANTM,2024-05-02,buy,7907,1.340951e+09,1.2868e+06,2.1919535e+09,DH,ANTM,1703.4142834939385,20240424,ANTM,Lokal
ANTM,2024-05-02,buy,7602,1.2957465e+09,1.3094e+06,2.2309045e+09,DR,ANTM,1703.7608828471054,20240424,ANTM,Asing
